teks;label
nyaman ganggu cek in kamar tamu belah main musik keras  esok paginyan jam  bangun lg sgt ganggu grub band latih vocal  audio keras kamar  tugas htl  suara berassl ballroom lantai  suara asal ballroom hotel tidak layak inap kelas aston group  tks ;0
good tempat strategis  parkir aja  kemarin pas high season kali;0
kamar mandi  dinding kamar kotor  handuk mandi kotor  lampu kamar redup air mineral hanyar tamu orang letak kamar lift ;0
wifi lambat  ac tidak dingin  pintu kamar mandi rusak  kamar mandi bau  pintu kamar rusak  parah kurang;0
kecoak ruang  air bau  suara jalan dengar kamar hotel;0
tidak ramah  kamar nya curam tangga  tidak muas  jam sore cek out pagi  gant kamar tidak  ac sangatt panas;0
inap  kali harga spesial  kamar bagus  sayang kedap suara  berisik orang ;0
kamar mandi sempit toilet pesawat  menu sarap  request omlete telur kena charge tambah alias bayarr  ;0
bagus  hair dryer mati  tidak  lantai  full  mesen kamar  tempatin lantai  bau rokok kamar  pindah lantai g not so bad  tidak sempurna sempurna milik allah;0
toilet tidak flush - pintu kamar buka kunci ;0
lokasi strategis  sarap variasi  design kamar nyaman - tamu obrol lokasi swimming pool malam ganggu - salur air kamar mandi timbul bau sedap - shower alas karet licin bahaya;0
bersih bgt  sprei nya jorok banget kemarin pas nginep  tidak putih bersih  serpih rambut gt  kamar ;0
ac tidak dingin  alat kamar rusak  tidak nyaman shower mati  pintu kamar mandi rusak  lemari debu rusak  wifi lantai error  kasur single keras alas kayu ;0
kamar bangun  apek  handuk ganti  exhaust kamar mandi berisik  sarap oke ;0
- pelayann staff hotel pada data check-in tidal bellboy bantu turun barang mob  barang antar kamar harry s angkat sendiri lantin receptionist  wanita  bersih  handuk warna putih  be ruby coklat  bathtub shower tidak kaca tirai saatdipakai mandi air genang banjir aeluruh lantai kamar mandi confirm hotel ;0
letak kota  tinggal jalan kaki mall toko  makan pilih ;0
masuk hotel masalah parkir mobil penuh masuk lobby gelap tugas tidak proses check in lambat tunggu kamar sih jam  ruang kamar kotor bau apek kamar mandi bau  televisi tidak suara pgl tehnisi tv kabel  ampun hotel reting bintang buruk kualitas  kapok inap;0
lambat check-out jam siang check-out atur internasional   kamar  sarap tidak pilih kamar bau ;0
liat buku menu  semut buku  air panas pagi gabisa;0
nyaman ukur keluarga  lokasi sembunyi sebab sulit temu  menu sarap oke ;0
ac nya tidak dingin tv tidak remotenya air panas tidak ngalir wifi mati tangga bahaya;0
 check-in tunggu jam tentu  jam tidak langsung check-in   panas air mandi tidak lancar kadang tekan air kadang campur air dingin air panas tidak campur langsung air panas air dingin ;0
lokasi tidak stasiun kereta  langsung istirahat bandung;0
hotel menang lokasi strategis tengah kota wisata  kondisi kamar tidak nyaman  usang  suara ac panas air berisik tidak air panas  tidak cermin  lemari tidak usang debu ;0
bersih oke sih   macet masuk bangun mrt;0
hotel favourite stay sayang kemarin kamar sbelah percis bangun rmh berisik ;0
bayar   - jam inap jam  layan kecewa pas gelas suruh ambil bawa room  pokok kapok;0
kena biaya tidak duga tanggung inap  kelalaiyan inap  kamar tidak sih karyawan komunikasi konsumen;0
tidak panas air minum  kopi mes air panas  kunci kamar meleset ;0
kolam renang baharu mulu  lift mati aroma kamar sedap wifinya kenceng;0
kamar mandi sempit bukan dinding sngaja tempel  bagi kamar tidak jendela kamar nyaman ;0
sabun mandi tidak  tidak sendal hotel  tisue tidak  perhati  seprei kotor tidur badan gatal ;0
bagus sih  tidak selimuy  wifinya masalah inap  air panas tidak jalan  overall sih ;0
layan ok pintu kamar mandi sarang laba  kulkas kotak susu minum unjung  shower kamar mandi sumbat ;0
lokasi strategis alun  mana  kamar nyaman  bersih  sandal hotel pasang dua  toilet shower batas  lebih hairdryer  jet shower belah kiri toilet tisu belah kiri  susah tidak kidal  tidak teh gula  kopi ;0
room sih oke  gede gitu roomnya  rapi  spreinya duh kotor kes jorok  tidak ganti gimana  ac-nya dingin  ukur kamar gede  kamar kes panas  teras kamar  pintu kunci tidak buka  guna teras ;0
persis bakar mayat  jendela tutup sticker kaca  tidak  ganti kamar tidak  ribut bangun acara ribut ;0
langgan zodiak kecewa jam pagi ketuk pintu cekoutnya cekout jam tidak nyaman ;0
remote tv rusak  lampu tidur rusak  masak air panas rusak  pas komunikasi  fast respons ;0
foto tampil tidak bohong  kamar luas  ukur kasur king size  bersih kamar tidak jaga  handuk kotor  kotor  bercak hitam  seprei kotor  selimut kotor  bekas basah tidak hilang  tamu nyaman  moga baik;0
ac tidak dingin  bau rokok keri  kamar mandi bau dengar hotel belah musik dangdut kenceng jam malam  booking malamdan tidur malam besok langsung pindah hotel;0
sesuai harga  baik kamar mandi kotor bau  ac dingin;0
ruang bau awat  kamar mandi air banget  kamar mandi awat ;0
ac ngga dingin  pagi air mati  hubung telefon ruang tidak fungsi  telepon recepcionist banget angkat  suruh nunggu  air isi  pdhl rencana check out pagi  nunggu menit tidak ubah  tlp recepcionist tidak angkat  paksa turun dr lantai lantai  kasih solusi mandi kamar lantai  paksa boyongan lantai bawa alat mandi alam tidak enak ;0
kasur jelek banget  peernya   kamar jamur mana  tetangga berisik  tidak nyaman  inap malam  tidak  harga rupa sih  hotel murah denpasar kualitas hotel  next time tidak tinggal ;0
breakfast telat masuk kantor jam jam ready breakfastnya tidak sarap ;0
lokasi bagus mana kamar  handuk  air minum  tidak pasta gigi  ac dingin butuh service  sumpek tidak jendela  ;0
lumayan kamar  air makan aja musti benah makan biar oke;0
untung bawa selimut tutup bedsheet-bit-kotor  lokasi hotel strategis  staf ramah;0
kemarin bangun siang  bangun dering telefon dr customer service nyata  jm check out  suami mandi limid cardnya habis  listrik mati  gelap check out  tidak toleransi listrik ;0
nya pinggir kali banget  susah dapet parkir karna sempit  gak strategis  macet juara  karyawan nya gak sopan ngomong sm tamu pake headset  handuk kamar gak ganti alas habis handuk jd handuk bekas yg kotor gantung lg  aja nginep situ;0
kamar bersih  bad cover kotor  makan pagi enak  menu sederhana diperhatika ;0
overall bagus  sempet kejut kue ulang  suprizing banget makan pagi bawa balita tidak tambah charge  kalo malang rujuk;0
lokasi strategis  kamar persis foto  bersih  saran malam jaga tertib suara tamu masuk biar tidak ganggu tamu tidur ;0
lokasi strategis stasiun kereta pusat kota bandung  km bandara  menit jalan utama bandara kota angkut kota harga rp ;0
kecewa inap kamar lantai  internet wifinya  semut gara snack bar bocor  chanel tv parah ;0
kamar ac dingin  air genang  sampo sabun nya udah bau mohon ganti guna rutin hotel  mohon evaluasi;0
air kuning bau  b sheet tidak bersih  dengar suara  musik malam;0
ruang  tidak jendela  menara ubah warna ubah abu ;0
tidak jendela kamar  family room   mandi toilet  warna kuning  cokelat air sedia  sarap   nasi putih ayam goreng  telur goreng  biaya tambah  idr k  telur goreng  air  tidak jus ;0
inap keluarga bebarengan murid study tour  malam berisik gaduh  lapor resepsionis tidak tindak hotel  jalan lelah tidak istirahat  makan minus  kamar tidak sedia tissue  jogja tidak inap hotel ;0
kamar bau rokok  menu sarap pas dapetnya tidak enak tidak layan xtra bednya  lokasi layan ;0
kamar itu smoking tidak  check-in jalas-jls no smoking resepsionis resepsionis iya no smoking  pas masuk kamar bau rokok sengat  komplain capek banget keburu tidur ;0
kamar hotel jorok bekas muntah kering dinding kepala ranjang  kamar bebas rokok bau lembab  closet air alir  karpet kotor bau  food x  staff ramah helpfull;0
kesal  check-in suruh nunggu jam jam check-in  lebih nyaman ;0
lokasi strategis alun alun bandung  bersih kamar hotel  kamar mandi bersih karat  seprai  sarung bantal selimut kotor kumal  air mineral botol ukur  gelas kotor  layan aja  kecewa sih bersih nyaman ;0
salur buang udara toilet  exhaust fan  tidak uap mandi jebak toilet ruang pengap tidak sirkulasi  pintu kamar mandi tidak tutup  kopi tidak sedia  teh gula ;0
ac nya gak dingin  hotel rumah duduk  anak main lari area hotel;0
bising malam tidak tidur suara mobil speda motor luar hotel keras kamar  kamar tidak kedap ;0
harap tahan level service  andal hotel rekommended deket ibadah;0
toilet bersih  bau sarap ada  parkir mobil sempit lokasi strategis pusat kota;0
room tidak kedap suara   bunyi telfon in room ning dengar guest room  breakfast variatif;0
suka ruang  satu layan internet buruk ruang  saran tambah sedia kulkas;0
kamar mandi bau kotor  roti tawar jamur  piring habis  makan ;0
kamar tidak jam dinding sulit unjung inap parkir sempit bawa mobil parkir sempit layan muas ;0
lokasi strategis jalan raya  kamar lantai debu kayak tidak sapu pel  tidak sarap pesan sarap  konfirmasi resepsionis pesan online tidak sarap  kecewa  ;0
overall bagus  minggu bakti gereja suara kenceng banget dengar kamar lorong  pakai kedap suara khawatir ganggu tamu beda yakin;0
hotel bandung harga kualitas  toilet jelek  kamar  breakfast ala kadar;0
kamar smoking room  bawa anak  suami telpon resepsionis ganti kamar  resepsionis bilang kamar deluxe double habis semprot aja biar hilang bau rokok  suami tidak semprot minta ganti kamar  bau  tunggu kamar ganti  telpon kamar habis   yahh  inap ;0
shower air mandi tidak panas tunggu jam air ttap dingin cek tugas sm tidak;0
harga  sprei noda darah  sofa kotor and dekil  lokasi susah jangkau  sarap hambar  layan  staf ramah ;0
positif  lokasi strategis  staf yg ramah  negatif  kamar  kamar mandi jorok  inap kodja beach ;0
kamar  tidak meja lemari  cocok backpaker  suasa berisik tidak nyaman  suara orang nongkrong-nongkrong luar  menganggu ;0
backpacker  nya aja  air genang kamar mandi  lebih ok next kesini;0
kamar mandi  krannya susah  sendal pasang handuk bau udah jelek banget  udah ganti tetep pakai aja  remote tv lampu rusak  cek check in  sarap lumayan aneka lokasi deket ;0
unik ken aja  sayang banget tembok triplek  tidak problem sih  nice ;0
alam kamar oke  tugas parkir  pas parkir samping kanan kiri motor susah tugas parkir diam  makan variasi  nasi gumpal layan tugas cekat ;0
pasar  jalan kaki  check out  sebentar aja jam  am pintu kamar tidak buka jam  am;0
kamar banget  jd bingung naro barang  tidak gantung baju  untung kamar mandi lbh luas ;0
lumayan  kecewa trouble listrik  pegawai responsif cept tanggap langsung tangan  nice;0
kamar hotel  tv  ranjang  air kamar mandi luber kamar  lampu redup  kualitas ranjang bagus  enak tidur;0
bayar rp    -  kamar tidur  koneksi kabel tv hilang  koneksi wifi buruk  koneksi telepon kamar rusak  kolam kotor  panas air rusak  jaring laba ruang  cangkir kopi  tutup bed cover kuning  bantal keras  drainase kamar mandi macet  kirim sarap lambat  kena biaya tambah rp    - kirim kamar   hotel bangun manajemen ;0
kamar ac tidak dingin  tv model  kamar mandi tidak sedia sikat gigi  kloset bau;0
hotel bagus sesuai hargannya  sarap  ganggu kunci kamar rusak aktivitas ganggu ;0
kamar mandi kotor  lantai kamar kotor  pintu kunci pakain gembok  kamar pintu kunci  tinggal pergi tidak aman;0
masuk hotel cium aroma bangun bau lembab  mes kamar tulis triple room luas ruang bukan cuman ;0
lokasi vila  buruk kualitas layan buruk  keluh tv wifi tidak tangan  tutup telepon  kecewa;0
handuk tidak  handuk check-in  tunggu jam tidak handuk  staf butuh motivasi ;0
lokasi strategis  nyaman  menu sarap  samping  lantai lantai letih tangga  orang hamil ;0
lokasi strategis  layan muas  pagi kloset pakai rusak tidak kunjung baik lapor cs kali tidak respon chekout baik ;0
tidur debu kotor  selimut sebab gatal  botol aqua gratis buka minum tidak ganti kali kamar  rumah tangga miskin;0
 klo bs  menu breakfastnya variatif  o  inap  ac kamar tdk max dingin  sdh sy complain  jg baik  thanks  harap  problem tsb tdk ulang lg kamar    ;0
sayang tidak kamar tidur  hotel pesan kamar sedia kamar tidur  check-out pas pkl  tidak tawar tambah jam ;0
bersih  hotel tidak kedap suara suara guna kamar dengar;0
sesuai harga  ranjang lebar kamar sempit  kamar mandi kes kuno  amenities  bagus wifi kencang ;0
cons  -shower rusak  lantai kamar mandi licin and kotor  handuk bau  kulkas rusak  berisik suara kamar dengar  tidur kotor badan gatal  tidak exhaust kamar mandi  makan breakfast refillnya  pros  staffnya ramah and helpfull  menu breakfast variasi ;0
kondusif lingkung hotel tidak tau hotel  banyak orang tahu kost  susah cari;0
hotel nya pusat kota  klo pasar alun bandung tinggal jalan kaki menit;0
bersih  hotel  lift rusak  yah nilai nyaman  bed nya banget ;0
colok listrik rusak  pintu rusak  siar tv-nya tidak jernih  baik ;0
hotel belah mall  bantal nya kasih  pules tidur  nyaman tidak takut  jarum benang jait kancing  pokok memuaskann;0
kamar mandi sempit  waterheater panas  lokasi jln raya one way  muter arah  nya;0
pegawai kikuk  tagih kamar hotel check in  air mati  tugas masuk kamar pakai sepatu yg kotor maaf ;0
ruang nya cium bad rook tidak enak  nya  bad rokok;0
layan muas  menu sarap variatif  lokasi strategis mall braga city walk  ganggu kawasan arah  room service bantal ganti nyaman  tidak lunak  tebal  sakit leher  ;0
sy dpt kamar yg jd overall ga yg kecewa  cm terang nya beda sm kamar belah  krn sy sewa kamar jd banding  kamar yg lampu nya aga temaram handuk bau nya ga enak  tp sy ga kapok nginep d dpt kamar nya yg bukan kamar;0
inap visit malang  nice hotel budget pas ;0
pesan kamar orang  tanggal mei jam  telepon hotel    check-in tanggal mei  pesan kamar hubung  connecting     pesan  poin  booking online    tanggal mei jam  issued voucher hotel  tulis kolo minta khusus  kamar hubung  conecting   tanggal mei jam   telepon hotel terang pesan masuk kamar sedia  tanggal mei tamu check-in kamar tidak hubung  conecting  alas kamar pesan habis  kecewa hotel ;0
bersih area hotel rad bersih loh  pintu kamar mandi kamar baik  berisik ;0
tinggal kmr smooking bau rokok  semprot parfum bau rokok  hotel tidak air purier jg sdh habia mandi langaung pergi cari hotel;0
kamar sempit yaa  kolam renang air dingin banget  rada cocok anak renang;0
villanya nyaman  lokasi seberang pasar batu  rusa kompor ember nya bocor  kamar muat orang  overall oke ;0
so far sih nyaman  lampu tidur hair dryer nya mati  berisik  tidak nyaman situ;0
towel tidak ganti bekas tamu  check in   remot tv rusak  jendela rusak tidak kunci khawatir anak jatuh  sarap menu tidak istimewa;0
inap iroom residence sih  pati rumah masak  air dispenser ter sedia  sayang malam pintu pagar gombak  terpakssa pajat pagar malam ;0
lumayan muas  kamar belakang  twin bed  kasur bagus rasa kawat  kamar mandi panas air fungsi  kamar kasur suara ganggu datang kasur  overall ;0
no comment deh backpacker guest house  malam stay  bising tidur nyenyak;0
lokasi strategis alun  kamar kotor bekas rokok kamar tidak rokok  noda seprei  kamar mandi bersih  jengkel masuk kamar ac kamar bunyi keras tidak pakai ac  panggil cs tidak pindah kamar ac  kasur bunyi ini hotel kecewa;0
 bawa handuk putih ketuker pindah kamar  tidak  sungguh tidak masuk akal  kecewa handuk hilang   sarap pagi tidak buah;0
inap aston apart room  clean and comfort  standard aston  sofa tv ganti usang leyot ;0
layan  lokasi masuk gang susah akses mobil  tvnya rusak sih hehe  kamar  but oke cocok harga hotel ;0
bagus sih  nyamuk  menu sarap  lampu kamar mandi tidak hidup  ganti c o tidak ganti;0
kecewa sih ginya ginya  hotel pindah   wifi tidak tidak sinyal provider apa kamar lantai ;0
o  clock suara bising ketuk pintu keras  jengkel ganggu  anak bangun  periksa  renovasi karpet th lantai  tidak ref hotel;0
masuk gang sempit wifi tidak wifi-nya kota cari hotel pasti aja ;0
pricing murah untulkk hotel bintang yanng tempel mall  hotel jadi pilih utama stay kota magelang  aspek bagus  kurang minor  shower simpan alat mandi minim  rak  sudut kamar mandi ukur bintang kotor  layak ;0
